#Table1,,,,,
u,g,r,i,z,redshift
21.07542,20.56131,20.61879,20.54177,20.25444,2.236251
20.95142,19.50368,18.93904,18.73528,18.61148,0.000383188
19.43399,18.02699,17.21468,16.76665,16.43071,0.09334737
20.17044,19.24929,18.98595,18.89102,18.8962,0.000714004
19.78893,19.79893,20.01366,20.26099,20.34618,-0.000102467
17.97376,16.78267,16.84327,16.9308,17.02354,0.000590016
23.34081,21.99415,20.40808,19.55309,19.01525,0.4701402
21.75127,20.93075,20.61383,20.57639,20.26426,0.00055457
22.19298,21.69003,21.43316,21.62436,20.8441,1.078503
21.92628,21.48785,21.30367,21.28927,21.54206,2.077619
19.9149,18.11231,17.07401,16.61917,16.24682,0.1244919
20.04464,18.24463,17.32952,16.85167,16.47478,0.07543427
20.22971,18.8109,18.26329,18.03356,17.88138,-0.000200939
18.80964,17.13866,16.24706,15.78013,15.40857,0.09938055
15.25992,14.29575,14.01216,13.91116,13.90923,0.000642506
19.11644,18.02476,17.63075,17.5036,17.44214,6.117614E-05
18.70442,17.80157,17.53409,17.4362,17.44367,-0.000225356
22.04747,21.34254,20.23926,19.30598,18.68587,0.6805916
23.17576,21.88835,20.30565,19.46162,18.99621,0.4802521
23.52349,21.69296,21.30181,21.32521,21.24499,0.000398918
23.06617,20.92499,20.70636,20.43406,20.42553,3.021478
21.15123,19.54655,18.93055,18.6658,18.50891,0.000171591
20.1199,19.01649,18.53139,18.32712,18.21712,0.000592074
18.1742,17.2801,17.01092,16.91299,16.89594,0.000456497
26.56849,25.30396,22.90922,21.65344,20.79076,0.002207369
22.77389,21.56709,20.49923,19.68628,19.21923,0.5860702
19.02954,17.86847,17.29619,16.96779,16.71966,0.09811176
19.65156,18.72654,18.40842,18.31658,18.31656,0.00048002
20.95846,19.86475,20.04918,20.2676,20.35437,0.001019352
20.15173,18.07362,17.04637,16.61295,16.22651,0.1182681
20.23184,18.19666,17.1615,16.73781,16.35395,0.1177598
19.55079,19.32128,19.63857,19.93312,20.10682,2.724627E-05
19.02533,18.13636,17.8949,17.82123,17.83702,0.000272217
17.54478,16.18463,15.62703,15.40031,15.28169,0.000302888
18.82256,17.54849,17.00208,16.80315,16.69971,0.000108195
17.96335,17.06923,17.38323,17.61638,17.7736,0.000193189
17.80816,16.03825,15.31923,15.01771,14.85582,0.000262887
21.34437,20.33027,20.00183,19.87486,19.55778,0.00071646
20.87887,19.91314,19.78729,19.91386,19.86924,0.000204086
16.80526,15.20734,14.54357,14.27106,14.13765,-9.69E-05
18.34218,17.93483,17.90515,17.96661,18.05898,1.061103E-05
18.72406,17.80938,17.50574,17.40177,17.36613,0.000509175
18.9327,17.39704,16.84076,16.65503,16.55764,9.847514E-05
23.13078,22.99658,20.62196,19.54146,19.05736,0.5829681
23.30164,21.69017,20.04512,19.14881,18.60736,0.4743505
23.58012,22.09632,21.72346,21.72227,21.02827,2.636202
25.31027,21.99598,21.52513,21.26991,21.19283,0.000257262
19.3538,18.19168,17.66841,17.42919,17.28167,0.01951809
22.06443,21.01896,21.01647,21.19753,20.99619,0.000135666
21.30763,20.63137,20.50933,20.24071,19.8231,2.230876
20.89665,20.12187,19.87665,19.78885,19.71413,0.000606379
20.25975,18.27571,17.27677,16.88655,16.52319,0.118739
19.81035,18.92797,18.6311,18.53465,18.54384,0.000633787
19.97714,19.05884,18.63398,18.45988,18.41267,-0.000178078
19.63552,19.33575,19.25865,18.89679,19.17068,1.617681
20.80604,19.97531,19.70174,19.59628,19.59021,0.001236102
18.33385,17.36562,17.04563,16.95265,16.90674,0.000175308
18.59269,17.2929,17.24131,17.28722,17.31858,0.001075957
18.95976,17.55397,17.04547,16.84261,16.72227,0.000125223
25.79708,22.28867,20.70171,19.58357,19.0375,0.6020863
23.10623,21.87918,21.54452,21.33353,20.8558,0.000499985
22.12226,21.41883,21.16969,21.23704,21.11341,0.000705816
20.82697,19.78496,19.28386,19.09779,18.98446,-4.27E-05
20.29891,20.22913,20.20507,20.08496,20.04749,2.080294
19.28034,17.86634,17.313,17.13656,17.0249,-0.00023121
19.70411,18.14004,17.3531,16.94888,16.61514,0.1179547
18.94712,17.66603,17.17448,17.00892,16.94103,-0.000172818
18.50917,17.07857,16.56434,16.37294,16.31656,-3.27E-05
19.30972,19.17633,19.16252,19.01689,19.03368,1.762747
18.31554,16.56946,15.83237,15.57311,15.43454,9.563299E-05
18.49874,17.27433,16.73376,16.51028,16.39857,0.000418422
22.83095,22.26169,20.99682,19.86119,19.26882,0.5926656
22.95901,22.07913,20.48715,19.56571,19.13544,0.5836478
20.43654,18.3079,17.2045,16.70691,16.26803,0.12629
19.82469,18.6939,18.20106,17.97732,17.8827,0.000340032
19.0535,17.68436,16.94936,16.5463,16.24973,0.131236
19.24955,17.82026,17.09176,16.68767,16.41749,0.1322715
18.93319,17.69432,17.09057,16.70038,16.45228,0.1172562
20.10317,17.9331,16.98989,16.55109,16.20317,0.1051683
22.5797,21.83722,20.57915,19.5712,18.83453,0.000106656
24.75735,22.28235,20.6406,19.7634,19.4719,0.4866873
24.5987,20.49926,20.08161,20.00276,19.87269,0.00072574
23.89152,22.07004,21.71658,21.41339,21.30725,1.549463
21.948,21.08072,21.25532,21.11594,20.50045,2.255679
20.06573,20.11149,20.4938,20.80028,21.11432,-0.000335389
20.74254,20.20893,20.06401,20.13246,20.00904,2.550757
19.83197,18.90376,18.60933,18.49564,18.44689,0.000432518
20.13192,18.36372,17.63878,17.36428,17.21278,6.820566E-07
19.52957,18.23156,17.68363,17.46576,17.36223,0.000540614
18.9136,17.10846,16.25669,15.83728,15.51905,0.05013565
17.06594,15.61958,15.08671,14.87506,14.80705,0.000608602
19.49648,19.36368,19.29852,19.11845,19.08193,1.537378
18.07876,17.10173,16.73598,16.59955,16.56311,3.26053E-05
18.88037,17.8245,17.32858,17.12408,17.02691,0.000373918
22.37126,21.72404,21.45724,21.46492,20.94805,-0.000377617
24.46923,21.89993,20.57108,19.66667,19.23527,0.6008402
23.02723,21.44797,21.25153,21.52038,21.50889,-9.70E-05
21.10026,20.32792,20.06524,20.01181,19.91877,0.000615662
21.93056,21.0483,20.70411,20.45793,20.20311,0.00040368
21.28285,18.17556,16.98786,16.53478,16.26401,0.000277629
21.42013,20.22781,20.05749,19.90124,19.91169,0
19.72099,17.91372,17.11585,16.77787,16.59048,9.089275E-05
16.2971,14.81484,14.24055,14.02802,13.94047,0.000173466
19.37991,17.9173,17.38715,17.18975,17.09836,-6.96E-05
20.10139,19.17782,18.8987,18.80993,18.74259,8.758604E-05
16.58746,15.08659,14.54309,14.36515,14.31197,-2.14E-05
17.7165,16.23134,15.68185,15.48992,15.4255,-0.000105127
18.15841,16.75034,16.20486,16.00669,15.92221,-8.19E-05
19.17735,17.77072,17.18398,16.93232,16.79774,0.000366483
22.04066,21.57801,21.73864,21.67856,21.05893,2.179836
21.20134,20.39189,20.07339,19.94192,20.01607,0.00086197
23.92947,21.69824,21.27271,20.94646,20.79349,0.1504045
22.26664,21.69126,21.34665,21.38394,21.05181,-0.000213533
21.21339,19.63377,18.09168,17.55725,17.21657,0.2471451
19.71998,17.84361,16.81772,16.35188,15.97723,0.1047577
19.15216,17.80508,16.98887,16.51725,16.17854,0.1048721
21.44041,18.981,17.4717,16.9257,16.59031,0.2489508
18.53921,17.19631,16.64381,16.41402,16.33263,-1.98E-05
16.65928,15.12397,14.49263,14.26027,14.17529,-0.000114389
18.14501,16.79992,16.30426,16.14146,16.10781,0.000213911
18.85049,17.84582,17.47629,17.33846,17.34741,-3.12E-05
24.20071,24.35143,22.20842,19.35437,17.70533,7.206472E-05
22.77761,21.96327,21.1467,20.21131,20.15076,0.7164618
22.3491,21.41449,21.43987,21.53794,21.52944,0.00038912
21.43769,20.36708,19.88378,19.70338,19.55457,0.000740962
19.29889,17.96902,17.27344,16.8995,16.63824,0.1053436
19.37631,19.42547,19.45366,19.28736,19.17858,1.934764
20.25816,18.30857,17.17192,16.72191,16.31016,0.1323166
20.00294,17.99716,16.89641,16.44355,16.07213,0.132828
19.43694,18.03432,17.45634,17.27229,17.15916,0.000291401
16.55837,15.568,15.24423,15.10714,15.11522,0.000132504
18.25786,17.26303,16.86523,16.68663,16.64486,0.000320813
19.77279,18.15687,17.1924,16.72597,16.39187,0.1301625
22.29045,19.90997,18.2005,17.65135,17.24032,0.3282038
26.09143,20.86866,19.19157,18.36485,17.89642,0.4502213
22.25117,21.25575,21.04781,20.9002,20.61861,0.00022888
24.91677,22.31024,21.75381,21.43625,21.46038,0.2280577
16.72082,15.84823,15.63637,15.55169,15.56149,0.000993559
18.62246,17.67892,17.30686,17.16851,17.13837,1.829412E-05
21.64635,19.14388,17.78072,17.13103,16.74006,-0.000154121
24.32904,21.11103,19.20155,18.51029,18.073,0.4065301
19.12252,17.87645,17.21182,16.81174,16.57833,0.08277161
21.53544,20.60678,20.36883,20.29109,19.93217,0.000429218
22.93673,19.93277,18.41379,17.4959,16.95851,-6.49E-05
20.31923,19.2438,18.78558,18.60422,18.58253,-1.97E-05
20.6319,19.22622,19.33178,19.35853,19.45862,0.000142299
21.53205,19.63692,18.03345,17.4731,17.07918,0.2634605
24.17143,22.23802,20.62964,19.75251,19.29099,0.5071836
23.45051,20.13675,18.51172,17.92195,17.50618,0.2756265
22.46758,19.60877,18.0384,17.48883,17.07553,0.2768014
22.13528,19.36531,17.91965,17.35188,16.94008,0.2259555
23.36291,21.6407,20.4665,19.49921,19.17954,0.5544705
24.01468,22.18934,20.53657,19.62006,19.14783,0.5112621
23.55454,22.88589,21.24145,20.08933,19.72572,0.5517191
24.15147,21.76364,20.14156,19.14565,18.65969,0.5571138
23.21714,21.44675,19.88041,19.03388,18.53248,0.4209833
23.4968,22.32867,20.61038,19.67008,19.09468,0.5095542
22.40424,21.79948,21.86258,21.51325,21.18672,2.704664
21.66726,20.04193,18.36164,17.72034,17.33022,0.3144256
15.8167,14.78719,14.43654,14.29882,14.25689,-0.000137241
18.72201,16.99106,16.25826,15.93776,15.76647,-0.000531858
19.26623,18.801,18.88099,19.02359,19.22711,-5.99E-05
15.69954,14.39706,14.49986,14.59672,14.65804,-0.000385947
20.32351,19.70934,19.52738,19.48311,19.08952,2.23655
24.82004,22.49589,21.16986,19.86519,19.3314,0.6575416
18.23928,16.19638,15.22665,14.79289,14.42442,0.07732239
21.92001,17.9121,16.32415,15.59496,15.18133,0.000131047
18.76506,16.94584,16.06008,15.64803,15.31613,0.07877933
19.77848,17.81777,16.80917,16.30541,15.87719,0.07739631
19.8013,18.60863,18.19586,18.03323,18.02381,-1.36E-05
19.84838,18.77947,18.41196,18.31069,18.27107,0.000119904
20.6877,19.35721,19.4283,19.58878,19.55544,0.000125636
24.0811,21.79295,20.01509,19.18323,18.79448,0.4219424
22.27978,20.99845,20.96104,20.92722,20.80775,9.072263E-05
23.71717,22.01395,19.97863,19.03513,18.49825,0.4696518
25.94036,22.30562,20.636,19.71126,19.13555,0.5096759
22.28718,22.31767,20.6244,19.5177,18.97861,0.5100269
25.10474,22.63679,20.64686,19.6747,19.21259,0.5125341
24.94296,22.52849,21.42987,20.13399,19.97011,0.7061953
18.7753,17.78123,17.35322,17.16966,17.07952,-0.000599504
21.8857,19.69442,18.23111,17.69019,17.34293,0.2529621
18.59702,17.17312,16.58962,16.33159,16.20334,0.000136548
18.38262,17.22134,16.75249,16.41846,16.22691,0.07764611
20.13104,18.31916,17.43166,17.0556,16.71265,0.1195699
19.08026,18.43025,18.04582,17.66979,17.70107,0.1857505
20.6,19.48583,19.09629,18.93064,18.82294,0.000158188
20.31843,19.29689,18.91433,18.76684,18.7044,4.302416E-05
23.51951,22.94942,20.78451,19.76791,19.31254,0.5728211
22.99075,21.35653,19.69348,18.82249,18.38165,0.4220714
21.8238,21.07797,21.38537,20.77272,20.78854,0.06827153
25.33917,22.0431,20.38185,19.49183,18.92199,0.4892662
23.2972,21.59214,19.93674,19.13132,18.65783,0.4661275
25.29147,21.71439,19.83069,18.94165,18.44494,0.4892893
19.16113,17.481,16.78056,16.49664,16.35763,0.000111399
17.7916,16.59501,16.10525,15.88312,15.80073,2.066952E-06
21.31057,18.9513,17.54134,17.01032,16.64834,0.2173496
20.79479,19.9111,19.86332,19.87033,19.72447,2.652165
20.44224,20.25681,20.1603,20.00894,20.02305,2.037624
20.47029,20.29452,20.00297,20.13447,19.98609,1.090233
19.34521,17.80249,17.07351,16.68611,16.40781,0.08367053
21.01,18.17076,17.08578,16.6399,16.36376,0.000149409
26.25923,21.4088,19.70637,18.7091,18.32105,0.5216606
24.02308,21.80437,20.0783,19.18073,18.61661,0.4696832
23.10178,22.22055,20.35463,19.48961,18.95362,0.4640479
24.25008,22.63133,20.93653,19.94451,19.43819,0.5184709
24.56394,23.03332,20.96029,20.02248,19.36542,0.5503575
26.08999,20.95641,19.07178,18.4292,17.9529,0.3585975
19.8705,18.72952,18.22921,18.02224,17.93433,0.000407631
20.43253,20.16324,20.04465,19.80835,19.83937,1.51795
19.66037,18.62618,17.7248,17.26167,16.96349,0.2167902
19.68394,17.61561,16.55408,16.04839,15.67928,0.08374847
19.37185,18.05815,17.4878,17.2501,17.12168,-6.46E-05
19.9221,18.53369,17.83888,17.43209,17.20621,0.07641787
23.19638,20.10804,18.55494,17.98137,17.63132,0.2836015
20.35882,20.36902,20.24309,20.02843,19.8013,2.008276
24.52815,22.68448,20.9999,19.8948,19.48779,0.5405546
22.90272,21.6271,21.68954,21.55193,21.88414,-0.000385451
24.68023,21.23661,19.47337,18.71027,18.23566,0.4310066
23.41164,22.25659,20.33,19.47476,19.11397,0.3766853
23.05065,21.65224,20.89603,20.02044,19.55454,0.7662474
18.21628,18.1196,17.82188,17.73178,17.75728,1.377901
19.2054,18.0392,17.55543,17.35051,17.28793,-0.000485659
20.05415,19.78927,19.54503,19.36939,19.17887,0.4188788
18.84937,17.67759,17.12492,16.74357,16.63217,0.07642194
19.9446,18.89047,18.46491,18.24829,18.15204,-9.70E-05
20.63381,18.6272,17.70766,17.27025,16.92718,0.0840548
19.33934,18.27542,17.79002,17.43747,17.25102,0.08537325
-9999,-9999,-9999,-9999,-9999,0.1723144
20.66803,20.52204,20.35382,20.31136,20.3124,1.082635
21.23213,20.65242,20.39826,20.35475,20.19884,2.480181
24.86094,22.2215,20.69635,19.70013,19.27218,0.5679067
23.21614,22.90498,21.85213,20.746,20.40289,0.6368997
25.96879,21.97208,20.59228,19.66154,19.16933,0.5584945
25.71061,23.32591,21.03614,19.6753,19.27362,0.6334214
-9999,-9999,18.1656,18.01675,-9999,8.934163E-05
19.44499,18.16541,17.637,17.36391,17.16909,0.08511535
23.59535,22.25397,20.37187,19.40766,18.86066,0.4995452
23.45585,21.80533,20.31092,19.50744,19.30602,0.6252819
23.10318,21.57367,21.72575,21.72839,21.45645,3.764881E-05
24.43712,22.15269,20.35699,19.46083,18.96917,0.4719231
23.36367,22.50335,21.43624,20.29132,19.91363,0.7427366
19.83279,18.01636,17.01892,16.52954,16.15127,0.0864223
18.55902,17.46949,17.00673,16.82938,16.76764,-0.000653288
21.2852,18.44756,17.44009,17.01629,16.76695,8.041978E-05
22.81576,21.94171,20.70874,19.9177,19.67761,0.2422997
21.67558,21.42979,20.26899,19.47369,19.13243,0.5395675
19.1043,18.20065,17.74669,17.54845,17.46231,-1.20E-06
20.95151,17.68654,16.42795,15.90876,15.61504,0.000104794
20.65843,19.33696,19.12669,18.91785,18.70012,-0.000135534
18.15518,16.49258,15.79862,15.44927,15.35631,-0.000110357
20.59339,19.27708,19.18754,19.17637,19.1394,5.800347E-05
18.92051,17.41899,16.78222,16.41768,16.13919,0.08679748
20.51384,18.76238,17.78135,17.33846,16.97967,0.10002
21.57528,20.20968,19.75358,19.56202,19.49202,2.013948
21.94979,21.08891,20.95937,20.82571,20.28735,2.753759
23.54829,22.63957,20.95208,19.9303,19.46994,0.6234393
24.98107,24.17259,21.28714,20.06453,19.93528,0.6213498
23.17876,22.32179,20.99036,19.92788,19.21744,0.5766235
23.68063,23.02941,20.80066,19.49636,19.01302,0.6217658
19.19685,17.06604,16.17965,15.85784,15.67242,-0.000133283
19.0043,17.93927,17.47507,17.26452,17.18647,-0.000694678
22.55448,22.23489,20.90907,19.77998,19.18119,0.5398354
23.05617,23.32893,21.64901,20.53872,20.3414,0.5945495
25.82688,23.28425,21.37133,20.12098,19.80224,0.5383047
19.5267,18.55008,18.23365,18.10015,18.02016,6.448998E-05
22.17488,21.54206,21.36777,21.2519,21.39558,-0.00052474
24.0306,21.70544,20.19924,19.24954,18.99676,0.6666944
19.17008,17.98394,17.49202,17.36273,17.21504,0.000324773
20.31327,18.4647,17.56942,17.25577,17.22692,-0.000109435
18.89581,17.95963,17.65378,17.52514,17.47813,0.000174565
21.48024,20.13095,19.54789,19.29484,19.11709,0.000176755
19.69248,19.40172,19.33076,19.0958,19.00593,1.633319
24.9021,21.74995,20.20474,19.38859,19.0267,0.4651698
23.49701,21.9404,20.58698,19.72046,19.38442,0.4663109
22.80177,21.89692,20.23828,19.39953,18.95483,0.4663505
24.53189,23.38379,21.09156,19.7386,19.02024,0.7354712
23.97313,21.09813,20.59785,20.42735,20.33459,3.384079
22.65096,22.03748,20.29686,18.98336,18.43179,0.5673084
23.15054,23.05249,21.43172,20.28433,19.57629,0.7615892
17.85688,16.69466,16.21217,15.98475,15.87092,-8.52E-05
18.98342,18.00282,17.62617,17.47908,17.44161,5.917064E-05
18.31471,16.91171,16.36316,16.13785,16.01802,-9.93E-05
18.62208,17.53827,17.10352,16.90455,16.81065,-0.000167929
24.27221,20.88974,20.64895,20.55805,20.52294,-0.000198629
20.21109,19.09366,18.81715,18.71523,18.71507,0.000390073
20.49076,19.76737,19.41217,19.38547,19.07898,2.50323
19.27016,18.04679,17.73352,17.5003,17.3456,0.057581
22.43781,22.06266,20.79095,19.80921,19.29721,0.5762368
21.39087,20.30242,20.4519,20.5024,20.7003,0.000280985
22.82472,21.86255,20.59568,19.74246,19.25401,0.4087215
22.83756,22.68563,21.78155,20.61037,20.20778,0.789324
18.65498,17.11501,16.5611,16.39484,16.30999,0.000108458
18.31667,17.93149,17.86373,17.95186,17.81531,0.7212632
21.47988,20.46134,20.04761,20.12682,20.24235,0.000235813
19.40582,17.50091,16.77505,16.54089,16.4185,-4.22E-05
20.48409,19.55522,19.20412,19.09565,19.02443,2.143194E-05
19.77666,18.20996,17.64686,17.48514,17.39157,0.000184897
24.1501,22.10362,20.39257,19.26138,18.68262,0.5614785
20.43715,18.44434,17.26918,16.79877,16.47401,0.1701309
22.49767,21.71673,21.5292,21.60915,21.56788,0.000256126
24.17354,22.66636,20.43675,19.34683,18.65149,0.6507881
27.11178,22.22358,20.61189,19.34179,18.71953,0.6521497
24.47886,22.08426,21.83369,21.51542,21.51048,-0.00036834
23.03135,21.95246,21.7438,21.38691,20.91863,-8.20E-05
21.85169,21.33347,21.2294,20.94351,20.78786,1.769177
20.40778,18.58363,17.55186,17.1286,16.79842,0.1274713
19.59906,17.62351,16.55051,16.11712,15.74296,0.125779
18.97931,17.84723,17.16972,16.81457,16.5745,0.1306114
22.4648,21.35948,20.21517,19.49416,19.06797,0.4972876
23.57302,21.45931,21.23093,21.34168,22.07447,3.084525
23.26144,22.35333,20.48915,19.6495,19.32205,0.4938968
22.14805,21.46574,21.16235,21.10313,20.75244,1.253976
20.02476,18.05978,17.03318,16.62168,16.25093,0.1300647
20.42028,18.31702,17.25107,16.8254,16.46039,0.1299689
19.88767,17.96338,17.0904,16.70033,16.4135,0.08323594
20.0375,17.9733,16.86278,16.40221,16.00694,0.1308018
19.94577,18.36862,17.44593,16.99103,16.69998,0.1315659
22.05928,21.73577,20.00753,18.89007,18.35146,0.7702608
25.5198,22.09269,21.91148,22.06261,21.69228,2.905743
22.95929,22.08445,20.57331,19.53352,19.0181,0.5807872
23.92555,22.28892,20.38464,19.43499,18.86654,0.5392032
22.11405,21.62189,21.55447,21.50065,22.02427,0.8220101
24.07747,22.19477,20.52359,19.68214,19.10265,0.4747906
21.4357,20.68648,20.47892,20.43915,20.34059,2.464368E-05
19.04383,17.57419,16.70666,16.25977,15.88763,0.1252853
20.02479,19.02817,18.92691,18.91533,18.97368,0.000514678
23.09134,21.64784,21.49406,21.46334,21.51283,0.00030354
24.93262,22.58399,21.01087,20.02455,19.39885,0.5528027
25.74539,22.13356,20.6261,19.69709,19.19616,0.5330001
22.38605,21.04863,21.12232,21.09772,21.00813,-3.37E-05
23.38291,22.21221,20.46146,19.47805,18.91973,0.5350945
21.33995,20.93642,20.8943,20.76987,20.34469,2.183067
20.87614,20.49343,20.24584,20.24091,19.92318,0.8830643
20.03222,18.09249,16.98455,16.53631,16.14453,0.1338653
18.47667,17.32184,16.77806,16.4681,16.24651,0.0643077
20.34624,18.16969,17.03712,16.56496,16.13541,0.1320309
19.35856,17.40736,16.27258,15.83168,15.46183,0.1321506
19.49586,18.35264,17.72338,17.3579,17.09851,0.1320815
21.05395,19.05439,17.84253,17.3737,16.99981,0.1635516
18.29249,17.03704,16.80255,16.7162,16.69708,0.000871268
21.28369,19.28901,17.83885,17.3233,16.91911,0.2482417
25.31415,23.50449,21.91409,20.56235,19.93048,0.6659167
24.69142,22.10152,20.52284,19.497,19.07508,0.6237274
25.12932,22.13884,20.40983,19.58135,19.12143,0.4943951
24.93246,22.21138,20.33381,19.48742,19.14948,0.4748809
21.7804,20.96387,20.33178,19.8132,19.63938,1.739728
21.78089,19.47279,17.99754,17.48164,17.1031,0.2561023
20.03736,18.00624,16.95009,16.52234,16.13736,0.1281392
19.62356,18.38602,17.77011,17.44563,17.27147,0.1353204
19.53946,18.37481,17.6475,17.28613,17.02709,0.1274473
19.44619,18.12966,17.19906,16.74627,16.42915,0.1794095
20.30715,18.53629,17.48792,17.08296,16.77251,0.1621843
22.99393,22.89685,20.63233,19.52616,19.07214,0.6265871
23.32829,21.06288,20.52306,20.34727,20.28224,0.000567176
19.27687,17.62649,16.75916,16.38712,16.07265,0.130611
21.15798,19.49301,18.0953,17.50958,17.16236,0.2394382
18.86171,17.1336,16.36422,16.00438,15.73102,0.05142741
19.42973,18.32589,17.59836,17.21745,16.95339,0.1517202
20.41663,18.52235,17.53034,17.11114,16.75264,0.105265
19.622,19.48073,19.33657,19.08104,19.01782,1.672553
22.58795,23.07636,21.01507,19.90635,19.29269,0.6296844
22.96223,22.0685,21.83465,21.49759,21.17751,1.053808
18.65674,17.57397,17.14364,16.89693,16.73161,0.05168007
19.14646,17.98609,17.06241,16.63465,16.33824,0.1625239
20.08959,18.12263,17.12577,16.69955,16.37015,0.1075152
19.25198,18.12447,17.56107,17.20906,17.03302,0.1264552
20.477,18.58635,17.50996,17.07611,16.72721,0.1275189
18.21041,17.10015,16.46761,16.10159,15.86663,0.1260788
